model,dataset,stem,label,score
wavmark,bonafide,E_0002915842,1,1.0
wavmark,bonafide,E_0003062603,0,0.0
wavmark,bonafide,E_0003062603,1,1.0
wavmark,bonafide,E_0003093582,0,0.0
wavmark,bonafide,E_0003093582,1,1.0
wavmark,bonafide,E_0003114464,0,0.0
wavmark,bonafide,E_0003114464,1,1.0
wavmark,bonafide,E_0003175356,0,0.0
wavmark,bonafide,E_0003175356,1,1.0
wavmark,bonafide,E_0003192071,0,0.0
wavmark,bonafide,E_0003192071,1,1.0
wavmark,bonafide,E_0003238793,0,0.0
wavmark,bonafide,E_0003238793,1,1.0
wavmark,bonafide,E_0003245853,0,0.0
wavmark,bonafide,E_0003245853,1,1.0
wavmark,bonafide,E_0003250772,0,0.0
wavmark,bonafide,E_0003250772,1,1.0
wavmark,bonafide,E_0003264376,0,0.0
wavmark,bonafide,E_0003264376,1,1.0
wavmark,bonafide,E_0003340971,0,0.0
wavmark,bonafide,E_0003340971,1,1.0
wavmark,bonafide,E_0003374849,0,0.0
wavmark,bonafide,E_0003374849,1,1.0
wavmark,bonafide,E_0003386003,0,0.0
wavmark,bonafide,E_0003386003,1,1.0
wavmark,bonafide,E_0003410016,0,0.0
wavmark,bonafide,E_0003410016,1,1.0
wavmark,bonafide,E_0003417392,0,0.0
wavmark,bonafide,E_0003417392,1,1.0
wavmark,bonafide,E_0003422207,0,0.0
wavmark,bonafide,E_0003422207,1,1.0
wavmark,bonafide,E_0003446314,0,0.0
wavmark,bonafide,E_0003446314,1,1.0
wavmark,bonafide,E_0003451380,0,0.0
wavmark,bonafide,E_0003451380,1,1.0
wavmark,bonafide,E_0003469451,0,0.0
wavmark,bonafide,E_0003469451,1,1.0
wavmark,bonafide,E_0003598052,0,0.0
wavmark,bonafide,E_0003598052,1,1.0
wavmark,bonafide,E_0003614368,0,0.0
wavmark,bonafide,E_0003614368,1,1.0
wavmark,bonafide,E_0003617108,0,0.0
wavmark,bonafide,E_0003617108,1,1.0
wavmark,bonafide,E_0003655472,0,0.0
wavmark,bonafide,E_0003655472,1,1.0
wavmark,bonafide,E_0003669179,0,0.0
wavmark,bonafide,E_0003669179,1,1.0
wavmark,bonafide,E_0003705828,0,0.0
wavmark,bonafide,E_0003705828,1,1.0
wavmark,bonafide,E_0003786480,0,0.0
wavmark,bonafide,E_0003786480,1,1.0
wavmark,bonafide,E_0003800280,0,0.0
wavmark,bonafide,E_0003800280,1,1.0
wavmark,bonafide,E_0003814591,0,0.0
wavmark,bonafide,E_0003814591,1,1.0
wavmark,bonafide,E_0003840147,0,0.0
wavmark,bonafide,E_0003840147,1,1.0
wavmark,bonafide,E_0003858828,0,0.0
wavmark,bonafide,E_0003858828,1,1.0
wavmark,bonafide,E_0003864715,0,0.0
wavmark,bonafide,E_0003864715,1,1.0
wavmark,bonafide,E_0003899938,0,0.0
wavmark,bonafide,E_0003899938,1,1.0
wavmark,bonafide,E_0003918928,0,0.0
wavmark,bonafide,E_0003918928,1,1.0
wavmark,bonafide,E_0003937243,0,0.0
wavmark,bonafide,E_0003937243,1,1.0
wavmark,bonafide,E_0003974242,0,0.0
wavmark,bonafide,E_0003974242,1,1.0
wavmark,bonafide,E_0004036220,0,0.0
wavmark,bonafide,E_0004036220,1,1.0
wavmark,bonafide,E_0004040465,0,0.0
wavmark,bonafide,E_0004040465,1,1.0
wavmark,bonafide,E_0004056257,0,0.0
wavmark,bonafide,E_0004056257,1,1.0
wavmark,bonafide,E_0004130722,0,0.0
wavmark,bonafide,E_0004130722,1,1.0
wavmark,bonafide,E_0004142801,0,0.0
wavmark,bonafide,E_0004142801,1,1.0
wavmark,bonafide,E_0004152212,0,0.0
wavmark,bonafide,E_0004152212,1,1.0
wavmark,bonafide,E_0004158061,0,0.0
wavmark,bonafide,E_0004158061,1,1.0
wavmark,bonafide,E_0004199501,0,0.0
wavmark,bonafide,E_0004199501,1,1.0
wavmark,bonafide,E_0004237385,0,0.0
wavmark,bonafide,E_0004237385,1,1.0
wavmark,bonafide,E_0004271474,0,0.0
wavmark,bonafide,E_0004271474,1,1.0
wavmark,bonafide,E_0004291424,0,0.0
wavmark,bonafide,E_0004291424,1,1.0
wavmark,bonafide,E_0004332877,0,0.0
wavmark,bonafide,E_0004332877,1,1.0
wavmark,bonafide,E_0004383331,0,0.0
wavmark,bonafide,E_0004383331,1,1.0
wavmark,bonafide,E_0004395059,0,0.0
wavmark,bonafide,E_0004395059,1,1.0
wavmark,bonafide,E_0004427089,0,0.0
wavmark,bonafide,E_0004427089,1,1.0
wavmark,bonafide,E_0004467207,0,0.0
wavmark,bonafide,E_0004467207,1,1.0
wavmark,bonafide,E_0004539933,0,0.0
wavmark,bonafide,E_0004539933,1,1.0
wavmark,bonafide,E_0004660757,0,0.0
wavmark,bonafide,E_0004660757,1,1.0
wavmark,bonafide,E_0004685199,0,0.0
wavmark,bonafide,E_0004685199,1,1.0
wavmark,bonafide,E_0004687768,0,0.0
wavmark,bonafide,E_0004687768,1,1.0
wavmark,bonafide,E_0004799770,0,0.0
wavmark,bonafide,E_0004799770,1,1.0
wavmark,bonafide,E_0004813037,0,0.0
wavmark,bonafide,E_0004813037,1,1.0
wavmark,bonafide,E_0004837668,0,0.0
wavmark,bonafide,E_0004837668,1,1.0
wavmark,bonafide,E_0004912869,0,0.0
wavmark,bonafide,E_0004912869,1,1.0
wavmark,bonafide,E_0004926975,0,0.0
wavmark,bonafide,E_0004926975,1,1.0
wavmark,bonafide,E_0005073239,0,0.0
wavmark,bonafide,E_0005073239,1,1.0
wavmark,bonafide,E_0005177117,0,0.0
wavmark,bonafide,E_0005177117,1,1.0
wavmark,bonafide,E_0005226072,0,0.0
wavmark,bonafide,E_0005226072,1,1.0
wavmark,bonafide,E_0005335968,0,0.0
wavmark,bonafide,E_0005335968,1,1.0
wavmark,bonafide,E_0005337995,0,0.0
wavmark,bonafide,E_0005337995,1,1.0
wavmark,bonafide,E_0005411438,0,0.0
wavmark,bonafide,E_0005411438,1,1.0
wavmark,bonafide,E_0005414533,0,0.0
wavmark,bonafide,E_0005414533,1,1.0
wavmark,bonafide,E_0005439429,0,0.0
wavmark,bonafide,E_0005439429,1,1.0
wavmark,bonafide,E_0005445065,0,0.0
wavmark,bonafide,E_0005445065,1,1.0
wavmark,bonafide,E_0005488466,0,0.0
wavmark,bonafide,E_0005488466,1,1.0
wavmark,bonafide,E_0005506690,0,0.0
wavmark,bonafide,E_0005506690,1,1.0
wavmark,bonafide,E_0005532275,0,0.0
wavmark,bonafide,E_0005532275,1,1.0
wavmark,bonafide,E_0005639152,0,0.0
wavmark,bonafide,E_0005639152,1,1.0
wavmark,bonafide,E_0005646317,0,0.0
wavmark,bonafide,E_0005646317,1,1.0
wavmark,bonafide,E_0005768825,0,0.0
wavmark,bonafide,E_0005768825,1,1.0
wavmark,bonafide,E_0005838984,0,0.0
wavmark,bonafide,E_0005838984,1,1.0
wavmark,bonafide,E_0005870435,0,0.0
wavmark,bonafide,E_0005870435,1,1.0
wavmark,bonafide,E_0005904455,0,0.0
wavmark,bonafide,E_0005904455,1,1.0
wavmark,bonafide,E_0005922616,0,0.0
wavmark,bonafide,E_0005922616,1,1.0
wavmark,bonafide,E_0005936204,0,0.0
wavmark,bonafide,E_0005936204,1,1.0
wavmark,bonafide,E_0005951172,0,0.0
wavmark,bonafide,E_0005951172,1,1.0
wavmark,bonafide,E_0005990368,0,0.0
wavmark,bonafide,E_0005990368,1,1.0
wavmark,bonafide,E_0006009442,0,0.0
wavmark,bonafide,E_0006009442,1,1.0
wavmark,bonafide,E_0006035457,0,0.0
wavmark,bonafide,E_0006035457,1,1.0
wavmark,bonafide,E_0006051703,0,0.0
wavmark,bonafide,E_0006051703,1,1.0
wavmark,bonafide,E_0006117356,0,0.0
wavmark,bonafide,E_0006117356,1,1.0
wavmark,bonafide,E_0006199198,0,0.0
wavmark,bonafide,E_0006199198,1,1.0
wavmark,bonafide,E_0006252764,0,0.0
wavmark,bonafide,E_0006252764,1,1.0
wavmark,bonafide,E_0006306557,0,0.0
wavmark,bonafide,E_0006306557,1,1.0
wavmark,bonafide,E_0006307163,0,0.0
wavmark,bonafide,E_0006307163,1,1.0
wavmark,bonafide,E_0006322730,0,0.0
wavmark,bonafide,E_0006322730,1,1.0
wavmark,bonafide,E_0006331990,0,0.0
wavmark,bonafide,E_0006331990,1,1.0
wavmark,bonafide,E_0006343730,0,0.0
wavmark,bonafide,E_0006343730,1,1.0
wavmark,bonafide,E_0006380916,0,0.0
wavmark,bonafide,E_0006380916,1,1.0
wavmark,bonafide,E_0006383524,0,0.0
wavmark,bonafide,E_0006383524,1,1.0
wavmark,bonafide,E_0006486824,0,0.0
wavmark,bonafide,E_0006486824,1,1.0
wavmark,bonafide,E_0006493105,0,0.0
wavmark,bonafide,E_0006493105,1,1.0
wavmark,bonafide,E_0006549692,0,0.0
wavmark,bonafide,E_0006549692,1,1.0
wavmark,bonafide,E_0006568546,0,0.0
wavmark,bonafide,E_0006568546,1,1.0
wavmark,bonafide,E_0006569211,0,0.0
wavmark,bonafide,E_0006569211,1,1.0
wavmark,bonafide,E_0006572936,0,0.0
wavmark,bonafide,E_0006572936,1,1.0
wavmark,bonafide,E_0006633663,0,0.0
wavmark,bonafide,E_0006633663,1,1.0
wavmark,bonafide,E_0006656507,0,0.0
wavmark,bonafide,E_0006656507,1,1.0
wavmark,bonafide,E_0006680030,0,0.0
wavmark,bonafide,E_0006680030,1,1.0
wavmark,bonafide,E_0006801696,0,0.0
wavmark,bonafide,E_0006801696,1,1.0
wavmark,bonafide,E_0006839596,0,0.0
wavmark,bonafide,E_0006839596,1,1.0
wavmark,bonafide,E_0006967861,0,0.0
wavmark,bonafide,E_0006967861,1,1.0
wavmark,bonafide,E_0006971268,0,0.0
wavmark,bonafide,E_0006971268,1,1.0
wavmark,bonafide,E_0007074049,0,0.0
wavmark,bonafide,E_0007074049,1,1.0
wavmark,bonafide,E_0007123817,0,0.0
wavmark,bonafide,E_0007123817,1,1.0
wavmark,bonafide,E_0007124632,0,0.0
wavmark,bonafide,E_0007124632,1,1.0
wavmark,bonafide,E_0007164263,0,0.0
wavmark,bonafide,E_0007164263,1,1.0
wavmark,bonafide,E_0007214881,0,0.0
wavmark,bonafide,E_0007214881,1,1.0
wavmark,bonafide,E_0007226810,0,0.0
wavmark,bonafide,E_0007226810,1,1.0
wavmark,bonafide,E_0007345676,0,0.0
wavmark,bonafide,E_0007345676,1,1.0
wavmark,bonafide,E_0007401217,0,0.0
wavmark,bonafide,E_0007401217,1,1.0
wavmark,bonafide,E_0007476941,0,0.0
wavmark,bonafide,E_0007476941,1,1.0
wavmark,bonafide,E_0007482419,0,0.0
wavmark,bonafide,E_0007482419,1,1.0
wavmark,bonafide,E_0007501909,0,0.0
wavmark,bonafide,E_0007501909,1,1.0
wavmark,bonafide,E_0007526735,0,0.0
wavmark,bonafide,E_0007526735,1,1.0
wavmark,bonafide,E_0007632384,0,0.0
wavmark,bonafide,E_0007632384,1,1.0
wavmark,bonafide,E_0007639374,0,0.0
wavmark,bonafide,E_0007639374,1,1.0
wavmark,bonafide,E_0007665319,0,0.0
wavmark,bonafide,E_0007665319,1,1.0
wavmark,bonafide,E_0007689277,0,0.0
wavmark,bonafide,E_0007689277,1,1.0
wavmark,bonafide,E_0007701030,0,0.0
wavmark,bonafide,E_0007701030,1,1.0
wavmark,bonafide,E_0007707528,0,0.0
wavmark,bonafide,E_0007707528,1,1.0
wavmark,bonafide,E_0007728666,0,0.0
wavmark,bonafide,E_0007728666,1,1.0
wavmark,bonafide,E_0007728797,0,0.0
wavmark,bonafide,E_0007728797,1,1.0
wavmark,bonafide,E_0007753686,0,0.0
wavmark,bonafide,E_0007753686,1,1.0
wavmark,bonafide,E_0007758447,0,0.0
wavmark,bonafide,E_0007758447,1,1.0
wavmark,bonafide,E_0007778192,0,0.0
wavmark,bonafide,E_0007778192,1,1.0
wavmark,bonafide,E_0007815696,0,0.0
wavmark,bonafide,E_0007815696,1,1.0
wavmark,bonafide,E_0007824690,0,0.0
wavmark,bonafide,E_0007824690,1,1.0
wavmark,bonafide,E_0007832397,0,0.0
wavmark,bonafide,E_0007832397,1,1.0
wavmark,bonafide,E_0007849280,0,0.0
wavmark,bonafide,E_0007849280,1,1.0
wavmark,bonafide,E_0007905120,0,0.0
wavmark,bonafide,E_0007905120,1,1.0
wavmark,bonafide,E_0008191312,0,0.0
wavmark,bonafide,E_0008191312,1,1.0
wavmark,bonafide,E_0008259657,0,0.0
wavmark,bonafide,E_0008259657,1,1.0
wavmark,bonafide,E_0008481977,0,0.0
wavmark,bonafide,E_0008481977,1,1.0
wavmark,bonafide,E_0008512319,0,0.0
wavmark,bonafide,E_0008512319,1,1.0
wavmark,bonafide,E_0008529666,0,0.0
wavmark,bonafide,E_0008529666,1,1.0
wavmark,bonafide,E_0008530594,0,0.0
wavmark,bonafide,E_0008530594,1,1.0
wavmark,bonafide,E_0008544902,0,0.0
wavmark,bonafide,E_0008544902,1,1.0
wavmark,bonafide,E_0008555812,0,0.0
wavmark,bonafide,E_0008555812,1,1.0
wavmark,bonafide,E_0008565928,0,0.0
wavmark,bonafide,E_0008565928,1,1.0
wavmark,bonafide,E_0008572179,0,0.0
wavmark,bonafide,E_0008572179,1,1.0
wavmark,bonafide,E_0008626619,0,0.0
wavmark,bonafide,E_0008626619,1,1.0
wavmark,bonafide,E_0008638873,0,0.0
wavmark,bonafide,E_0008638873,1,1.0
wavmark,bonafide,E_0008707522,0,0.0
wavmark,bonafide,E_0008707522,1,1.0
wavmark,bonafide,E_0008715769,0,0.0
wavmark,bonafide,E_0008715769,1,1.0
wavmark,bonafide,E_0008793269,0,0.0
wavmark,bonafide,E_0008793269,1,1.0
wavmark,bonafide,E_0008829513,0,0.0
wavmark,bonafide,E_0008829513,1,1.0
wavmark,bonafide,E_0008864076,0,0.0
wavmark,bonafide,E_0008864076,1,1.0
wavmark,bonafide,E_0008881764,0,0.0
wavmark,bonafide,E_0008881764,1,1.0
wavmark,bonafide,E_0009026444,0,0.0
wavmark,bonafide,E_0009026444,1,1.0
wavmark,bonafide,E_0009031512,0,0.0
wavmark,bonafide,E_0009031512,1,1.0
wavmark,bonafide,E_0009138551,0,0.0
wavmark,bonafide,E_0009138551,1,1.0
wavmark,bonafide,E_0009189716,0,0.0
wavmark,bonafide,E_0009189716,1,1.0
wavmark,bonafide,E_0009191360,0,0.0
wavmark,bonafide,E_0009191360,1,1.0
wavmark,bonafide,E_0009240473,0,0.0
wavmark,bonafide,E_0009240473,1,1.0
wavmark,bonafide,E_0009356735,0,0.0
wavmark,bonafide,E_0009356735,1,1.0
wavmark,bonafide,E_0009364750,0,0.0
wavmark,bonafide,E_0009364750,1,1.0
wavmark,bonafide,E_0009371779,0,0.0
wavmark,bonafide,E_0009371779,1,1.0
wavmark,bonafide,E_0009409434,0,0.0
wavmark,bonafide,E_0009409434,1,1.0
wavmark,bonafide,E_0009497569,0,0.0
wavmark,bonafide,E_0009497569,1,1.0
wavmark,bonafide,E_0009568160,0,0.0
wavmark,bonafide,E_0009568160,1,1.0
wavmark,bonafide,E_0009571582,0,0.0
wavmark,bonafide,E_0009571582,1,1.0
wavmark,bonafide,E_0009588917,0,0.0
wavmark,bonafide,E_0009588917,1,1.0
wavmark,bonafide,E_0009596680,0,0.0
wavmark,bonafide,E_0009596680,1,1.0
wavmark,bonafide,E_0009616813,0,0.0
wavmark,bonafide,E_0009616813,1,1.0
wavmark,bonafide,E_0009641835,0,0.0
wavmark,bonafide,E_0009641835,1,1.0
wavmark,bonafide,E_0009644713,0,0.0
wavmark,bonafide,E_0009644713,1,1.0
wavmark,bonafide,E_0009692775,0,0.0
wavmark,bonafide,E_0009692775,1,1.0
wavmark,bonafide,E_0009701254,0,0.0
wavmark,bonafide,E_0009701254,1,1.0
wavmark,bonafide,E_0009716729,0,0.0
wavmark,bonafide,E_0009716729,1,1.0
wavmark,bonafide,E_0009738554,0,0.0
wavmark,bonafide,E_0009738554,1,1.0
wavmark,bonafide,E_0009752194,0,0.0
wavmark,bonafide,E_0009752194,1,1.0
wavmark,bonafide,E_0009811203,0,0.0
wavmark,bonafide,E_0009811203,1,1.0
wavmark,bonafide,E_0009935498,0,0.0
wavmark,bonafide,E_0009935498,1,1.0
wavmark,bonafide,E_0009960316,0,0.0
wavmark,bonafide,E_0009960316,1,1.0
wavmark,bonafide,E_0009974600,0,0.0
wavmark,bonafide,E_0009974600,1,1.0
wavmark,spoofed,E_0000014603,0,0.0
wavmark,spoofed,E_0000014603,1,1.0
wavmark,spoofed,E_0000037116,0,0.0
wavmark,spoofed,E_0000037116,1,1.0
wavmark,spoofed,E_0000109302,0,0.0
wavmark,spoofed,E_0000109302,1,1.0
wavmark,spoofed,E_0000168096,0,0.0
wavmark,spoofed,E_0000168096,1,1.0
wavmark,spoofed,E_0000181548,0,0.0
wavmark,spoofed,E_0000181548,1,1.0
wavmark,spoofed,E_0000202886,0,0.0
wavmark,spoofed,E_0000202886,1,1.0
wavmark,spoofed,E_0000227295,0,0.0
wavmark,spoofed,E_0000227295,1,1.0
wavmark,spoofed,E_0000243667,0,0.0
wavmark,spoofed,E_0000243667,1,1.0
wavmark,spoofed,E_0000292439,0,0.0
wavmark,spoofed,E_0000292439,1,1.0
wavmark,spoofed,E_0000302173,0,0.0
wavmark,spoofed,E_0000302173,1,1.0
wavmark,spoofed,E_0000382391,0,0.0
wavmark,spoofed,E_0000382391,1,1.0
wavmark,spoofed,E_0000418142,0,0.0
wavmark,spoofed,E_0000418142,1,1.0
wavmark,spoofed,E_0000427470,0,0.0
wavmark,spoofed,E_0000427470,1,1.0
wavmark,spoofed,E_0000443885,0,0.0
wavmark,spoofed,E_0000443885,1,1.0
wavmark,spoofed,E_0000489018,0,0.0
wavmark,spoofed,E_0000489018,1,1.0
wavmark,spoofed,E_0000540119,0,0.0
wavmark,spoofed,E_0000540119,1,1.0
wavmark,spoofed,E_0000562839,0,0.0
wavmark,spoofed,E_0000562839,1,1.0
wavmark,spoofed,E_0000571047,0,0.0
wavmark,spoofed,E_0000571047,1,1.0
wavmark,spoofed,E_0000579112,0,0.0
wavmark,spoofed,E_0000579112,1,1.0
wavmark,spoofed,E_0000588498,0,0.0
wavmark,spoofed,E_0000588498,1,1.0
wavmark,spoofed,E_0000613214,0,0.0
wavmark,spoofed,E_0000613214,1,1.0
wavmark,spoofed,E_0000688876,0,0.0
wavmark,spoofed,E_0000688876,1,1.0
wavmark,spoofed,E_0000693450,0,0.0
wavmark,spoofed,E_0000693450,1,1.0
wavmark,spoofed,E_0000719088,0,0.0
wavmark,spoofed,E_0000719088,1,1.0
wavmark,spoofed,E_0000740495,0,0.0
wavmark,spoofed,E_0000740495,1,1.0
wavmark,spoofed,E_0000797860,0,0.0
wavmark,spoofed,E_0000797860,1,1.0
wavmark,spoofed,E_0000841204,0,0.0
wavmark,spoofed,E_0000841204,1,1.0
wavmark,spoofed,E_0000853746,0,0.0
wavmark,spoofed,E_0000853746,1,1.0
wavmark,spoofed,E_0000860935,0,0.0
wavmark,spoofed,E_0000860935,1,1.0
wavmark,spoofed,E_0000869262,0,0.0
wavmark,spoofed,E_0000869262,1,1.0
wavmark,spoofed,E_0000933854,0,0.0
wavmark,spoofed,E_0000933854,1,1.0
wavmark,spoofed,E_0000960612,0,0.0
wavmark,spoofed,E_0000960612,1,1.0
wavmark,spoofed,E_0001161561,0,0.0
wavmark,spoofed,E_0001161561,1,1.0
wavmark,spoofed,E_0001178823,0,0.0
wavmark,spoofed,E_0001178823,1,1.0
wavmark,spoofed,E_0001239116,0,0.0
wavmark,spoofed,E_0001239116,1,1.0
wavmark,spoofed,E_0001253940,0,0.0
wavmark,spoofed,E_0001253940,1,1.0
wavmark,spoofed,E_0001259916,0,0.0
wavmark,spoofed,E_0001259916,1,1.0
wavmark,spoofed,E_0001278849,0,0.0
wavmark,spoofed,E_0001278849,1,1.0
wavmark,spoofed,E_0001293097,0,0.0
wavmark,spoofed,E_0001293097,1,1.0
wavmark,spoofed,E_0001326075,0,0.0
wavmark,spoofed,E_0001326075,1,1.0
wavmark,spoofed,E_0001356245,0,0.0
wavmark,spoofed,E_0001356245,1,1.0
wavmark,spoofed,E_0001366709,0,0.0
wavmark,spoofed,E_0001366709,1,1.0
wavmark,spoofed,E_0001409042,0,0.0
wavmark,spoofed,E_0001409042,1,1.0
wavmark,spoofed,E_0001478630,0,0.0
wavmark,spoofed,E_0001478630,1,1.0
wavmark,spoofed,E_0001502563,0,0.0
wavmark,spoofed,E_0001502563,1,1.0
wavmark,spoofed,E_0001525085,0,0.0
wavmark,spoofed,E_0001525085,1,1.0
wavmark,spoofed,E_0001578323,0,0.0
wavmark,spoofed,E_0001578323,1,1.0
wavmark,spoofed,E_0001589359,0,0.0
wavmark,spoofed,E_0001589359,1,1.0
wavmark,spoofed,E_0001596764,0,0.0
wavmark,spoofed,E_0001596764,1,1.0
wavmark,spoofed,E_0001602811,0,0.0
wavmark,spoofed,E_0001602811,1,1.0
wavmark,spoofed,E_0001621932,0,0.0
wavmark,spoofed,E_0001621932,1,1.0
wavmark,spoofed,E_0001706008,0,0.0
wavmark,spoofed,E_0001706008,1,1.0
wavmark,spoofed,E_0001706021,0,0.0
wavmark,spoofed,E_0001706021,1,1.0
wavmark,spoofed,E_0001779618,0,0.0
wavmark,spoofed,E_0001779618,1,1.0
wavmark,spoofed,E_0001786480,0,0.0
wavmark,spoofed,E_0001786480,1,1.0
wavmark,spoofed,E_0001811782,0,0.0
wavmark,spoofed,E_0001811782,1,1.0
wavmark,spoofed,E_0001821646,0,0.0
wavmark,spoofed,E_0001821646,1,1.0
wavmark,spoofed,E_0001830486,0,0.0
wavmark,spoofed,E_0001830486,1,1.0
wavmark,spoofed,E_0001865690,0,0.0
wavmark,spoofed,E_0001865690,1,1.0
wavmark,spoofed,E_0001870600,0,0.0
wavmark,spoofed,E_0001870600,1,1.0
wavmark,spoofed,E_0001878898,0,0.0
wavmark,spoofed,E_0001878898,1,1.0
wavmark,spoofed,E_0001886791,0,0.0
wavmark,spoofed,E_0001886791,1,1.0
wavmark,spoofed,E_0001908780,0,0.0
wavmark,spoofed,E_0001908780,1,1.0
wavmark,spoofed,E_0001936854,0,0.0
wavmark,spoofed,E_0001936854,1,1.0
wavmark,spoofed,E_0001941524,0,0.0
wavmark,spoofed,E_0001941524,1,1.0
wavmark,spoofed,E_0002119027,0,0.0
wavmark,spoofed,E_0002119027,1,1.0
wavmark,spoofed,E_0002258045,0,0.0
wavmark,spoofed,E_0002258045,1,1.0
wavmark,spoofed,E_0002332281,0,0.0
wavmark,spoofed,E_0002332281,1,1.0
wavmark,spoofed,E_0002395442,0,0.0
wavmark,spoofed,E_0002395442,1,1.0
wavmark,spoofed,E_0002447434,0,0.0
wavmark,spoofed,E_0002447434,1,1.0
wavmark,spoofed,E_0002476724,0,0.0
wavmark,spoofed,E_0002476724,1,1.0
wavmark,spoofed,E_0002481762,0,0.0
wavmark,spoofed,E_0002481762,1,1.0
wavmark,spoofed,E_0002492275,0,0.0
wavmark,spoofed,E_0002492275,1,1.0
wavmark,spoofed,E_0002523775,0,0.0
wavmark,spoofed,E_0002523775,1,1.0
wavmark,spoofed,E_0002533527,0,0.0
wavmark,spoofed,E_0002533527,1,1.0
wavmark,spoofed,E_0002612888,0,0.0
wavmark,spoofed,E_0002612888,1,1.0
wavmark,spoofed,E_0002687729,0,0.0
wavmark,spoofed,E_0002687729,1,1.0
wavmark,spoofed,E_0002728334,0,0.0
wavmark,spoofed,E_0002728334,1,1.0
wavmark,spoofed,E_0002768385,0,0.0
wavmark,spoofed,E_0002768385,1,1.0
wavmark,spoofed,E_0002810578,0,0.0
wavmark,spoofed,E_0002810578,1,1.0
wavmark,spoofed,E_0002833565,0,0.0
wavmark,spoofed,E_0002833565,1,1.0
wavmark,spoofed,E_0002922537,0,0.0
wavmark,spoofed,E_0002922537,1,1.0
wavmark,spoofed,E_0002976653,0,0.0
wavmark,spoofed,E_0002976653,1,1.0
wavmark,spoofed,E_0002984631,0,0.0
wavmark,spoofed,E_0002984631,1,1.0
wavmark,spoofed,E_0003010105,0,0.0
wavmark,spoofed,E_0003010105,1,1.0
wavmark,spoofed,E_0003020870,0,0.0
wavmark,spoofed,E_0003020870,1,1.0
wavmark,spoofed,E_0003026131,0,0.0
wavmark,spoofed,E_0003026131,1,1.0
wavmark,spoofed,E_0003035489,0,0.0
wavmark,spoofed,E_0003035489,1,1.0
wavmark,spoofed,E_0003212174,0,0.0
wavmark,spoofed,E_0003212174,1,1.0
wavmark,spoofed,E_0003222587,0,0.0
wavmark,spoofed,E_0003222587,1,1.0
wavmark,spoofed,E_0003234522,0,0.0
wavmark,spoofed,E_0003234522,1,1.0
wavmark,spoofed,E_0003277436,0,0.0
wavmark,spoofed,E_0003277436,1,1.0
wavmark,spoofed,E_0003286202,0,0.0
wavmark,spoofed,E_0003286202,1,1.0
wavmark,spoofed,E_0003312290,0,0.0
wavmark,spoofed,E_0003312290,1,1.0
wavmark,spoofed,E_0003332247,0,0.0
wavmark,spoofed,E_0003332247,1,1.0
wavmark,spoofed,E_0003336437,0,0.0
wavmark,spoofed,E_0003336437,1,1.0
wavmark,spoofed,E_0003340157,0,0.0
wavmark,spoofed,E_0003340157,1,1.0
wavmark,spoofed,E_0003439865,0,0.0
wavmark,spoofed,E_0003439865,1,1.0
wavmark,spoofed,E_0003452038,0,0.0
wavmark,spoofed,E_0003452038,1,1.0
wavmark,spoofed,E_0003483731,0,0.0
wavmark,spoofed,E_0003483731,1,1.0
wavmark,spoofed,E_0003506496,0,0.0
wavmark,spoofed,E_0003506496,1,1.0
wavmark,spoofed,E_0003508554,0,0.0
wavmark,spoofed,E_0003508554,1,1.0
wavmark,spoofed,E_0003516743,0,0.0
wavmark,spoofed,E_0003516743,1,1.0
wavmark,spoofed,E_0003636012,0,0.0
wavmark,spoofed,E_0003636012,1,1.0
wavmark,spoofed,E_0003868134,0,0.0
wavmark,spoofed,E_0003868134,1,1.0
wavmark,spoofed,E_0003890574,0,0.0
wavmark,spoofed,E_0003890574,1,1.0
wavmark,spoofed,E_0003895154,0,0.0
wavmark,spoofed,E_0003895154,1,1.0
wavmark,spoofed,E_0003975007,0,0.0
wavmark,spoofed,E_0003975007,1,1.0
wavmark,spoofed,E_0004037241,0,0.0
wavmark,spoofed,E_0004037241,1,1.0
wavmark,spoofed,E_0004038216,0,0.0
wavmark,spoofed,E_0004038216,1,1.0
wavmark,spoofed,E_0004140330,0,0.0
wavmark,spoofed,E_0004140330,1,1.0
wavmark,spoofed,E_0004150634,0,0.0
wavmark,spoofed,E_0004150634,1,1.0
wavmark,spoofed,E_0004180511,0,0.0
wavmark,spoofed,E_0004180511,1,1.0
wavmark,spoofed,E_0004263944,0,0.0
wavmark,spoofed,E_0004263944,1,1.0
wavmark,spoofed,E_0004298649,0,0.0
wavmark,spoofed,E_0004298649,1,1.0
wavmark,spoofed,E_0004367644,0,0.0
wavmark,spoofed,E_0004367644,1,1.0
wavmark,spoofed,E_0004392253,0,0.0
wavmark,spoofed,E_0004392253,1,1.0
wavmark,spoofed,E_0004490708,0,0.0
wavmark,spoofed,E_0004490708,1,1.0
wavmark,spoofed,E_0004541374,0,0.0
wavmark,spoofed,E_0004541374,1,1.0
wavmark,spoofed,E_0004551471,0,0.0
wavmark,spoofed,E_0004551471,1,1.0
wavmark,spoofed,E_0004552234,0,0.0
wavmark,spoofed,E_0004552234,1,1.0
wavmark,spoofed,E_0004621745,0,0.0
wavmark,spoofed,E_0004621745,1,1.0
wavmark,spoofed,E_0004647660,0,0.0
wavmark,spoofed,E_0004647660,1,1.0
wavmark,spoofed,E_0004680698,0,0.0
