model,dataset,stem,label,filter_type,band,score
audioseal,spoofed,E_0000443885,0,bandstop,250-500Hz,0.03314042091369629
audioseal,spoofed,E_0000443885,0,bandpass,250-500Hz,0.0
audioseal,spoofed,E_0000443885,0,bandstop,500-1kHz,0.005451403558254242
audioseal,spoofed,E_0000443885,0,bandpass,500-1kHz,0.0
audioseal,spoofed,E_0000443885,0,bandstop,1k-2kHz,0.0
audioseal,spoofed,E_0000443885,0,bandpass,1k-2kHz,0.0
audioseal,spoofed,E_0000443885,0,bandstop,2k-4kHz,0.0
audioseal,spoofed,E_0000443885,0,bandpass,2k-4kHz,0.008098248392343521
audioseal,spoofed,E_0000443885,0,bandstop,4k-8kHz,0.0013988506980240345
audioseal,spoofed,E_0000443885,0,bandpass,4k-8kHz,0.0
audioseal,spoofed,E_0000443885,1,none,unfiltered,1.0
audioseal,spoofed,E_0000443885,1,bandstop,0-250Hz,1.0
audioseal,spoofed,E_0000443885,1,bandpass,0-250Hz,0.0
audioseal,spoofed,E_0000443885,1,bandstop,250-500Hz,1.0
audioseal,spoofed,E_0000443885,1,bandpass,250-500Hz,0.0
audioseal,spoofed,E_0000443885,1,bandstop,500-1kHz,0.9648779034614563
audioseal,spoofed,E_0000443885,1,bandpass,500-1kHz,0.47288012504577637
audioseal,spoofed,E_0000443885,1,bandstop,1k-2kHz,0.17289520800113678
audioseal,spoofed,E_0000443885,1,bandpass,1k-2kHz,0.8109562993049622
audioseal,spoofed,E_0000443885,1,bandstop,2k-4kHz,0.7252081036567688
audioseal,spoofed,E_0000443885,1,bandpass,2k-4kHz,0.05479517951607704
audioseal,spoofed,E_0000443885,1,bandstop,4k-8kHz,1.0
audioseal,spoofed,E_0000443885,1,bandpass,4k-8kHz,0.0011862802784889936
audioseal,spoofed,E_0000489018,0,none,unfiltered,0.0
audioseal,spoofed,E_0000489018,0,bandstop,0-250Hz,0.0
audioseal,spoofed,E_0000489018,0,bandpass,0-250Hz,0.0
audioseal,spoofed,E_0000489018,0,bandstop,250-500Hz,0.0
audioseal,spoofed,E_0000489018,0,bandpass,250-500Hz,0.0
audioseal,spoofed,E_0000489018,0,bandstop,500-1kHz,0.009480217471718788
audioseal,spoofed,E_0000489018,0,bandpass,500-1kHz,0.0
audioseal,spoofed,E_0000489018,0,bandstop,1k-2kHz,0.0
audioseal,spoofed,E_0000489018,0,bandpass,1k-2kHz,0.0
audioseal,spoofed,E_0000489018,0,bandstop,2k-4kHz,0.0
audioseal,spoofed,E_0000489018,0,bandpass,2k-4kHz,0.0
audioseal,spoofed,E_0000489018,0,bandstop,4k-8kHz,0.0
audioseal,spoofed,E_0000489018,0,bandpass,4k-8kHz,0.0
audioseal,spoofed,E_0000489018,1,none,unfiltered,1.0
audioseal,spoofed,E_0000489018,1,bandstop,0-250Hz,1.0
audioseal,spoofed,E_0000489018,1,bandpass,0-250Hz,0.0
audioseal,spoofed,E_0000489018,1,bandstop,250-500Hz,1.0
audioseal,spoofed,E_0000489018,1,bandpass,250-500Hz,0.0
audioseal,spoofed,E_0000489018,1,bandstop,500-1kHz,0.988831102848053
audioseal,spoofed,E_0000489018,1,bandpass,500-1kHz,0.20960168540477753
audioseal,spoofed,E_0000489018,1,bandstop,1k-2kHz,0.010576367378234863
audioseal,spoofed,E_0000489018,1,bandpass,1k-2kHz,0.8667733073234558
audioseal,spoofed,E_0000489018,1,bandstop,2k-4kHz,0.9179664850234985
audioseal,spoofed,E_0000489018,1,bandpass,2k-4kHz,0.0
audioseal,spoofed,E_0000489018,1,bandstop,4k-8kHz,1.0
audioseal,spoofed,E_0000489018,1,bandpass,4k-8kHz,0.0
wavmark,bonafide,E_0000068801,0,none,unfiltered,0.0
wavmark,bonafide,E_0000068801,0,bandstop,0-250Hz,0.0
wavmark,bonafide,E_0000068801,0,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000068801,0,bandstop,250-500Hz,0.0
wavmark,bonafide,E_0000068801,0,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000068801,0,bandstop,500-1kHz,0.0
wavmark,bonafide,E_0000068801,0,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000068801,0,bandstop,1k-2kHz,0.0
wavmark,bonafide,E_0000068801,0,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000068801,0,bandstop,2k-4kHz,0.0
wavmark,bonafide,E_0000068801,0,bandpass,2k-4kHz,0.0
wavmark,bonafide,E_0000068801,0,bandstop,4k-8kHz,0.0
wavmark,bonafide,E_0000068801,0,bandpass,4k-8kHz,0.0
wavmark,bonafide,E_0000068801,1,none,unfiltered,1.0
wavmark,bonafide,E_0000068801,1,bandstop,0-250Hz,1.0
wavmark,bonafide,E_0000068801,1,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000068801,1,bandstop,250-500Hz,1.0
wavmark,bonafide,E_0000068801,1,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000068801,1,bandstop,500-1kHz,1.0
wavmark,bonafide,E_0000068801,1,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000068801,1,bandstop,1k-2kHz,1.0
wavmark,bonafide,E_0000068801,1,bandpass,1k-2kHz,0.9375
wavmark,bonafide,E_0000068801,1,bandstop,2k-4kHz,1.0
wavmark,bonafide,E_0000068801,1,bandpass,2k-4kHz,1.0
wavmark,bonafide,E_0000068801,1,bandstop,4k-8kHz,1.0
wavmark,bonafide,E_0000068801,1,bandpass,4k-8kHz,1.0
wavmark,bonafide,E_0000077580,0,none,unfiltered,0.0
wavmark,bonafide,E_0000077580,0,bandstop,0-250Hz,0.0
wavmark,bonafide,E_0000077580,0,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000077580,0,bandstop,250-500Hz,0.0
wavmark,bonafide,E_0000077580,0,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000077580,0,bandstop,500-1kHz,0.0
wavmark,bonafide,E_0000077580,0,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000077580,0,bandstop,1k-2kHz,0.0
wavmark,bonafide,E_0000077580,0,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000077580,0,bandstop,2k-4kHz,0.0
wavmark,bonafide,E_0000077580,0,bandpass,2k-4kHz,0.0
wavmark,bonafide,E_0000077580,0,bandstop,4k-8kHz,0.0
wavmark,bonafide,E_0000077580,0,bandpass,4k-8kHz,0.0
wavmark,bonafide,E_0000077580,1,none,unfiltered,1.0
wavmark,bonafide,E_0000077580,1,bandstop,0-250Hz,1.0
wavmark,bonafide,E_0000077580,1,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000077580,1,bandstop,250-500Hz,1.0
wavmark,bonafide,E_0000077580,1,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000077580,1,bandstop,500-1kHz,1.0
wavmark,bonafide,E_0000077580,1,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000077580,1,bandstop,1k-2kHz,1.0
wavmark,bonafide,E_0000077580,1,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000077580,1,bandstop,2k-4kHz,1.0
wavmark,bonafide,E_0000077580,1,bandpass,2k-4kHz,1.0
wavmark,bonafide,E_0000077580,1,bandstop,4k-8kHz,1.0
wavmark,bonafide,E_0000077580,1,bandpass,4k-8kHz,1.0
wavmark,bonafide,E_0000078124,0,none,unfiltered,0.0
wavmark,bonafide,E_0000078124,0,bandstop,0-250Hz,0.0
wavmark,bonafide,E_0000078124,0,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000078124,0,bandstop,250-500Hz,0.0
wavmark,bonafide,E_0000078124,0,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000078124,0,bandstop,500-1kHz,0.0
wavmark,bonafide,E_0000078124,0,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000078124,0,bandstop,1k-2kHz,0.0
wavmark,bonafide,E_0000078124,0,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000078124,0,bandstop,2k-4kHz,0.0
wavmark,bonafide,E_0000078124,0,bandpass,2k-4kHz,0.0
wavmark,bonafide,E_0000078124,0,bandstop,4k-8kHz,0.0
wavmark,bonafide,E_0000078124,0,bandpass,4k-8kHz,0.0
wavmark,bonafide,E_0000078124,1,none,unfiltered,1.0
wavmark,bonafide,E_0000078124,1,bandstop,0-250Hz,1.0
wavmark,bonafide,E_0000078124,1,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000078124,1,bandstop,250-500Hz,1.0
wavmark,bonafide,E_0000078124,1,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000078124,1,bandstop,500-1kHz,1.0
wavmark,bonafide,E_0000078124,1,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000078124,1,bandstop,1k-2kHz,1.0
wavmark,bonafide,E_0000078124,1,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000078124,1,bandstop,2k-4kHz,1.0
wavmark,bonafide,E_0000078124,1,bandpass,2k-4kHz,1.0
wavmark,bonafide,E_0000078124,1,bandstop,4k-8kHz,1.0
wavmark,bonafide,E_0000078124,1,bandpass,4k-8kHz,1.0
wavmark,bonafide,E_0000106887,0,none,unfiltered,0.0
wavmark,bonafide,E_0000106887,0,bandstop,0-250Hz,0.0
wavmark,bonafide,E_0000106887,0,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000106887,0,bandstop,250-500Hz,0.0
wavmark,bonafide,E_0000106887,0,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000106887,0,bandstop,500-1kHz,0.0
wavmark,bonafide,E_0000106887,0,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000106887,0,bandstop,1k-2kHz,0.0
wavmark,bonafide,E_0000106887,0,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000106887,0,bandstop,2k-4kHz,0.0
wavmark,bonafide,E_0000106887,0,bandpass,2k-4kHz,0.0
wavmark,bonafide,E_0000106887,0,bandstop,4k-8kHz,0.0
wavmark,bonafide,E_0000106887,0,bandpass,4k-8kHz,0.0
wavmark,bonafide,E_0000106887,1,none,unfiltered,1.0
wavmark,bonafide,E_0000106887,1,bandstop,0-250Hz,1.0
wavmark,bonafide,E_0000106887,1,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000106887,1,bandstop,250-500Hz,1.0
wavmark,bonafide,E_0000106887,1,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000106887,1,bandstop,500-1kHz,1.0
wavmark,bonafide,E_0000106887,1,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000106887,1,bandstop,1k-2kHz,1.0
wavmark,bonafide,E_0000106887,1,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000106887,1,bandstop,2k-4kHz,0.9375
wavmark,bonafide,E_0000106887,1,bandpass,2k-4kHz,1.0
wavmark,bonafide,E_0000106887,1,bandstop,4k-8kHz,1.0
wavmark,bonafide,E_0000106887,1,bandpass,4k-8kHz,1.0
wavmark,bonafide,E_0000246429,0,none,unfiltered,0.0
wavmark,bonafide,E_0000246429,0,bandstop,0-250Hz,0.0
wavmark,bonafide,E_0000246429,0,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000246429,0,bandstop,250-500Hz,0.0
wavmark,bonafide,E_0000246429,0,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000246429,0,bandstop,500-1kHz,0.0
wavmark,bonafide,E_0000246429,0,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000246429,0,bandstop,1k-2kHz,0.0
wavmark,bonafide,E_0000246429,0,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000246429,0,bandstop,2k-4kHz,0.0
wavmark,bonafide,E_0000246429,0,bandpass,2k-4kHz,0.0
wavmark,bonafide,E_0000246429,0,bandstop,4k-8kHz,0.0
wavmark,bonafide,E_0000246429,0,bandpass,4k-8kHz,0.0
wavmark,bonafide,E_0000246429,1,none,unfiltered,1.0
wavmark,bonafide,E_0000246429,1,bandstop,0-250Hz,1.0
wavmark,bonafide,E_0000246429,1,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000246429,1,bandstop,250-500Hz,1.0
wavmark,bonafide,E_0000246429,1,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000246429,1,bandstop,500-1kHz,1.0
wavmark,bonafide,E_0000246429,1,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000246429,1,bandstop,1k-2kHz,1.0
wavmark,bonafide,E_0000246429,1,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000246429,1,bandstop,2k-4kHz,0.9375
wavmark,bonafide,E_0000246429,1,bandpass,2k-4kHz,1.0
wavmark,bonafide,E_0000246429,1,bandstop,4k-8kHz,1.0
wavmark,bonafide,E_0000246429,1,bandpass,4k-8kHz,1.0
wavmark,bonafide,E_0000257343,0,none,unfiltered,0.0
wavmark,bonafide,E_0000257343,0,bandstop,0-250Hz,0.0
wavmark,bonafide,E_0000257343,0,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000257343,0,bandstop,250-500Hz,0.0
wavmark,bonafide,E_0000257343,0,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000257343,0,bandstop,500-1kHz,0.0
wavmark,bonafide,E_0000257343,0,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000257343,0,bandstop,1k-2kHz,0.0
wavmark,bonafide,E_0000257343,0,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000257343,0,bandstop,2k-4kHz,0.0
wavmark,bonafide,E_0000257343,0,bandpass,2k-4kHz,0.0
wavmark,bonafide,E_0000257343,0,bandstop,4k-8kHz,0.0
wavmark,bonafide,E_0000257343,0,bandpass,4k-8kHz,0.0
wavmark,bonafide,E_0000257343,1,none,unfiltered,1.0
wavmark,bonafide,E_0000257343,1,bandstop,0-250Hz,1.0
wavmark,bonafide,E_0000257343,1,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000257343,1,bandstop,250-500Hz,1.0
wavmark,bonafide,E_0000257343,1,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000257343,1,bandstop,500-1kHz,1.0
wavmark,bonafide,E_0000257343,1,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000257343,1,bandstop,1k-2kHz,1.0
wavmark,bonafide,E_0000257343,1,bandpass,1k-2kHz,1.0
wavmark,bonafide,E_0000257343,1,bandstop,2k-4kHz,1.0
wavmark,bonafide,E_0000257343,1,bandpass,2k-4kHz,1.0
wavmark,bonafide,E_0000257343,1,bandstop,4k-8kHz,1.0
wavmark,bonafide,E_0000257343,1,bandpass,4k-8kHz,1.0
wavmark,bonafide,E_0000277012,0,none,unfiltered,0.0
wavmark,bonafide,E_0000277012,0,bandstop,0-250Hz,0.0
wavmark,bonafide,E_0000277012,0,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000277012,0,bandstop,250-500Hz,0.0
wavmark,bonafide,E_0000277012,0,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000277012,0,bandstop,500-1kHz,0.0
wavmark,bonafide,E_0000277012,0,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000277012,0,bandstop,1k-2kHz,0.0
wavmark,bonafide,E_0000277012,0,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000277012,0,bandstop,2k-4kHz,0.0
wavmark,bonafide,E_0000277012,0,bandpass,2k-4kHz,0.0
wavmark,bonafide,E_0000277012,0,bandstop,4k-8kHz,0.0
wavmark,bonafide,E_0000277012,0,bandpass,4k-8kHz,0.0
wavmark,bonafide,E_0000277012,1,none,unfiltered,1.0
wavmark,bonafide,E_0000277012,1,bandstop,0-250Hz,1.0
wavmark,bonafide,E_0000277012,1,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000277012,1,bandstop,250-500Hz,1.0
wavmark,bonafide,E_0000277012,1,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000277012,1,bandstop,500-1kHz,1.0
wavmark,bonafide,E_0000277012,1,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000277012,1,bandstop,1k-2kHz,1.0
wavmark,bonafide,E_0000277012,1,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000277012,1,bandstop,2k-4kHz,1.0
wavmark,bonafide,E_0000277012,1,bandpass,2k-4kHz,1.0
wavmark,bonafide,E_0000277012,1,bandstop,4k-8kHz,1.0
wavmark,bonafide,E_0000277012,1,bandpass,4k-8kHz,1.0
wavmark,bonafide,E_0000351484,0,none,unfiltered,0.0
wavmark,bonafide,E_0000351484,0,bandstop,0-250Hz,0.0
wavmark,bonafide,E_0000351484,0,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000351484,0,bandstop,250-500Hz,0.0
wavmark,bonafide,E_0000351484,0,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000351484,0,bandstop,500-1kHz,0.0
wavmark,bonafide,E_0000351484,0,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000351484,0,bandstop,1k-2kHz,0.0
wavmark,bonafide,E_0000351484,0,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000351484,0,bandstop,2k-4kHz,0.0
wavmark,bonafide,E_0000351484,0,bandpass,2k-4kHz,0.0
wavmark,bonafide,E_0000351484,0,bandstop,4k-8kHz,0.0
wavmark,bonafide,E_0000351484,0,bandpass,4k-8kHz,0.0
wavmark,bonafide,E_0000351484,1,none,unfiltered,1.0
wavmark,bonafide,E_0000351484,1,bandstop,0-250Hz,1.0
wavmark,bonafide,E_0000351484,1,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000351484,1,bandstop,250-500Hz,1.0
wavmark,bonafide,E_0000351484,1,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000351484,1,bandstop,500-1kHz,1.0
wavmark,bonafide,E_0000351484,1,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000351484,1,bandstop,1k-2kHz,1.0
wavmark,bonafide,E_0000351484,1,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000351484,1,bandstop,2k-4kHz,1.0
wavmark,bonafide,E_0000351484,1,bandpass,2k-4kHz,1.0
wavmark,bonafide,E_0000351484,1,bandstop,4k-8kHz,1.0
wavmark,bonafide,E_0000351484,1,bandpass,4k-8kHz,1.0
wavmark,bonafide,E_0000421660,0,none,unfiltered,0.0
wavmark,bonafide,E_0000421660,0,bandstop,0-250Hz,0.0
wavmark,bonafide,E_0000421660,0,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000421660,0,bandstop,250-500Hz,0.0
wavmark,bonafide,E_0000421660,0,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000421660,0,bandstop,500-1kHz,0.0
wavmark,bonafide,E_0000421660,0,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000421660,0,bandstop,1k-2kHz,0.0
wavmark,bonafide,E_0000421660,0,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000421660,0,bandstop,2k-4kHz,0.0
wavmark,bonafide,E_0000421660,0,bandpass,2k-4kHz,0.0
wavmark,bonafide,E_0000421660,0,bandstop,4k-8kHz,0.0
wavmark,bonafide,E_0000421660,0,bandpass,4k-8kHz,0.0
wavmark,bonafide,E_0000421660,1,none,unfiltered,1.0
wavmark,bonafide,E_0000421660,1,bandstop,0-250Hz,1.0
wavmark,bonafide,E_0000421660,1,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000421660,1,bandstop,250-500Hz,1.0
wavmark,bonafide,E_0000421660,1,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000421660,1,bandstop,500-1kHz,1.0
wavmark,bonafide,E_0000421660,1,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000421660,1,bandstop,1k-2kHz,1.0
wavmark,bonafide,E_0000421660,1,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000421660,1,bandstop,2k-4kHz,1.0
wavmark,bonafide,E_0000421660,1,bandpass,2k-4kHz,1.0
wavmark,bonafide,E_0000421660,1,bandstop,4k-8kHz,1.0
wavmark,bonafide,E_0000421660,1,bandpass,4k-8kHz,1.0
wavmark,bonafide,E_0000430642,0,none,unfiltered,0.0
wavmark,bonafide,E_0000430642,0,bandstop,0-250Hz,0.0
wavmark,bonafide,E_0000430642,0,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000430642,0,bandstop,250-500Hz,0.0
wavmark,bonafide,E_0000430642,0,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000430642,0,bandstop,500-1kHz,0.0
wavmark,bonafide,E_0000430642,0,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000430642,0,bandstop,1k-2kHz,0.0
wavmark,bonafide,E_0000430642,0,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000430642,0,bandstop,2k-4kHz,0.0
wavmark,bonafide,E_0000430642,0,bandpass,2k-4kHz,0.0
wavmark,bonafide,E_0000430642,0,bandstop,4k-8kHz,0.0
wavmark,bonafide,E_0000430642,0,bandpass,4k-8kHz,0.0
wavmark,bonafide,E_0000430642,1,none,unfiltered,1.0
wavmark,bonafide,E_0000430642,1,bandstop,0-250Hz,1.0
wavmark,bonafide,E_0000430642,1,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000430642,1,bandstop,250-500Hz,1.0
wavmark,bonafide,E_0000430642,1,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000430642,1,bandstop,500-1kHz,1.0
wavmark,bonafide,E_0000430642,1,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000430642,1,bandstop,1k-2kHz,1.0
wavmark,bonafide,E_0000430642,1,bandpass,1k-2kHz,1.0
wavmark,bonafide,E_0000430642,1,bandstop,2k-4kHz,1.0
wavmark,bonafide,E_0000430642,1,bandpass,2k-4kHz,1.0
wavmark,bonafide,E_0000430642,1,bandstop,4k-8kHz,1.0
wavmark,bonafide,E_0000430642,1,bandpass,4k-8kHz,1.0
wavmark,bonafide,E_0000439319,0,none,unfiltered,0.0
wavmark,bonafide,E_0000439319,0,bandstop,0-250Hz,0.0
wavmark,bonafide,E_0000439319,0,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000439319,0,bandstop,250-500Hz,0.0
wavmark,bonafide,E_0000439319,0,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000439319,0,bandstop,500-1kHz,0.0
wavmark,bonafide,E_0000439319,0,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000439319,0,bandstop,1k-2kHz,0.0
wavmark,bonafide,E_0000439319,0,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000439319,0,bandstop,2k-4kHz,0.0
wavmark,bonafide,E_0000439319,0,bandpass,2k-4kHz,0.0
wavmark,bonafide,E_0000439319,0,bandstop,4k-8kHz,0.0
wavmark,bonafide,E_0000439319,0,bandpass,4k-8kHz,0.0
wavmark,bonafide,E_0000439319,1,none,unfiltered,1.0
wavmark,bonafide,E_0000439319,1,bandstop,0-250Hz,1.0
wavmark,bonafide,E_0000439319,1,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000439319,1,bandstop,250-500Hz,1.0
wavmark,bonafide,E_0000439319,1,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000439319,1,bandstop,500-1kHz,1.0
wavmark,bonafide,E_0000439319,1,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000439319,1,bandstop,1k-2kHz,1.0
wavmark,bonafide,E_0000439319,1,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000439319,1,bandstop,2k-4kHz,1.0
wavmark,bonafide,E_0000439319,1,bandpass,2k-4kHz,1.0
wavmark,bonafide,E_0000439319,1,bandstop,4k-8kHz,1.0
wavmark,bonafide,E_0000439319,1,bandpass,4k-8kHz,1.0
wavmark,bonafide,E_0000485164,0,none,unfiltered,0.0
wavmark,bonafide,E_0000485164,0,bandstop,0-250Hz,0.0
wavmark,bonafide,E_0000485164,0,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000485164,0,bandstop,250-500Hz,0.0
wavmark,bonafide,E_0000485164,0,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000485164,0,bandstop,500-1kHz,0.0
wavmark,bonafide,E_0000485164,0,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000485164,0,bandstop,1k-2kHz,0.0
wavmark,bonafide,E_0000485164,0,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000485164,0,bandstop,2k-4kHz,0.0
wavmark,bonafide,E_0000485164,0,bandpass,2k-4kHz,0.0
wavmark,bonafide,E_0000485164,0,bandstop,4k-8kHz,0.0
wavmark,bonafide,E_0000485164,0,bandpass,4k-8kHz,0.0
wavmark,bonafide,E_0000485164,1,none,unfiltered,1.0
wavmark,bonafide,E_0000485164,1,bandstop,0-250Hz,1.0
wavmark,bonafide,E_0000485164,1,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000485164,1,bandstop,250-500Hz,1.0
wavmark,bonafide,E_0000485164,1,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000485164,1,bandstop,500-1kHz,1.0
wavmark,bonafide,E_0000485164,1,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000485164,1,bandstop,1k-2kHz,1.0
wavmark,bonafide,E_0000485164,1,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000485164,1,bandstop,2k-4kHz,1.0
wavmark,bonafide,E_0000485164,1,bandpass,2k-4kHz,1.0
wavmark,bonafide,E_0000485164,1,bandstop,4k-8kHz,1.0
wavmark,bonafide,E_0000485164,1,bandpass,4k-8kHz,1.0
wavmark,bonafide,E_0000551472,0,none,unfiltered,0.0
wavmark,bonafide,E_0000551472,0,bandstop,0-250Hz,0.0
wavmark,bonafide,E_0000551472,0,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000551472,0,bandstop,250-500Hz,0.0
wavmark,bonafide,E_0000551472,0,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000551472,0,bandstop,500-1kHz,0.0
wavmark,bonafide,E_0000551472,0,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000551472,0,bandstop,1k-2kHz,0.0
wavmark,bonafide,E_0000551472,0,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000551472,0,bandstop,2k-4kHz,0.0
wavmark,bonafide,E_0000551472,0,bandpass,2k-4kHz,0.0
wavmark,bonafide,E_0000551472,0,bandstop,4k-8kHz,0.0
wavmark,bonafide,E_0000551472,0,bandpass,4k-8kHz,0.0
wavmark,bonafide,E_0000551472,1,none,unfiltered,1.0
wavmark,bonafide,E_0000551472,1,bandstop,0-250Hz,1.0
wavmark,bonafide,E_0000551472,1,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000551472,1,bandstop,250-500Hz,1.0
wavmark,bonafide,E_0000551472,1,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000551472,1,bandstop,500-1kHz,1.0
wavmark,bonafide,E_0000551472,1,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000551472,1,bandstop,1k-2kHz,1.0
wavmark,bonafide,E_0000551472,1,bandpass,1k-2kHz,0.0
wavmark,bonafide,E_0000551472,1,bandstop,2k-4kHz,1.0
wavmark,bonafide,E_0000551472,1,bandpass,2k-4kHz,1.0
wavmark,bonafide,E_0000551472,1,bandstop,4k-8kHz,1.0
wavmark,bonafide,E_0000551472,1,bandpass,4k-8kHz,1.0
wavmark,bonafide,E_0000627064,0,none,unfiltered,0.0
wavmark,bonafide,E_0000627064,0,bandstop,0-250Hz,0.0
wavmark,bonafide,E_0000627064,0,bandpass,0-250Hz,0.0
wavmark,bonafide,E_0000627064,0,bandstop,250-500Hz,0.0
wavmark,bonafide,E_0000627064,0,bandpass,250-500Hz,0.0
wavmark,bonafide,E_0000627064,0,bandstop,500-1kHz,0.0
wavmark,bonafide,E_0000627064,0,bandpass,500-1kHz,0.0
wavmark,bonafide,E_0000627064,0,bandstop,1k-2kHz,0.0
